Track Name,Artists,Predicted_Preferences,mbti
Mater Dolorosa,Lucid Fall,0.02012771392081737,entp
"Good Morning, Good Night",YOON SEO BIN,0.020123247557458084,entp
Sleep,GEMINI,0.020084477420718113,entp
This night,Bas Bao,0.019908592389021353,entp
I'm glad it's winter,Bubble Sisters,0.0197826461122664,entp
her,Junggigo,0.01977990228370663,entp
Can We Go Back To The Good Old Days,KWON EUNBI,0.01965316548075169,entp
MY CHRISTMAS,HUS,0.01959920634920635,entp
To. X,TAEYEON,0.019568480899466688,entp
Into My Playlist Pt. 5 - Dear My Spring,Baek A Yeon,0.019381797706877833,entp
It's okay,RYEOWOOK,0.019104499410159615,entp
장마 Rainy Season,JEONGMILLA,0.018034187445868023,entp
Small Consolation,Sunjin,0.01789056237879767,entp
Grassland,JFLAMINGO,0.017853742261637,entp
In The Head,Kai,0.017794117647058825,entp
Only,Choi Yuree,0.01779139152228397,entp
Like A Dream,Ha Yea Song,0.017714214491090757,entp
POPULATION: TWO,Airliftz,0.01770217056682373,entp
I Just Need To Love You More,YOONWON,0.01739693857704127,entp
Merry Merry Christmas,"Song Eun I, Kim Sook, Lee Jin Ah",0.0173480929569686,entp
Dear.,THE BOYZ,0.017329562153246363,entp
I'm okay,Colde,0.017101317464919354,entp
Little Star,Kim Yeonji,0.016933428936978318,entp
Snowy Road,"WONK, 9m88",0.016756320716887856,entp
She's Going,SingAgain3 Singer No.49,0.016655635300372142,entp
Everything of Us,XIA,0.01644973544973545,entp
Know u (feat. POYD),"Danny, Laymin, DonEmoji, POYD",0.01643219373219373,entp
Wedding Day - Solo Version,Choyoung,0.016397721036128028,entp
more cry,Dearming,0.016315496528565888,entp
By My Side (Webtoon 'The Beloved Little Princess' Original Soundtrack),SEOLA,0.016297019812079993,entp
Get Some Rest,IT’S,0.016259137618010167,entp
if you only knew,Alexander Stewart,0.016150410641039652,entp
My ddu ddu,KOREA CRACKER,0.015832999222999224,entp
Sound of your heart,Seori,0.015693567727789823,entp
파도 Waves,Bokdajin,0.015617211043226225,entp
not good enough,Rangga Jones,0.015608146725000929,entp
Ruined,Adrianne Lenker,0.01559042809042809,entp
Over You,HAON,0.015551154231467235,entp
Sunday Latte,"Junggigo, Jea",0.015517684345868588,entp
Winter Love Song,Izykite,0.015451503697713392,entp
Alley (with SUNG SI KYUNG),"LeeHi, Sung Si Kyung",0.015443023255813954,entp
Even if we disappear,DAWN 던,0.015342599773437219,entp
"당겨요, 바로 지금 Draw The Bow Right Now",cacophony,0.01514591427091427,entp
The Sand Castle,Kim Hye Rim,0.015144772867610396,entp
It’s Beginning To Look A Lot Like Christmas,J Rabbit,0.014894668535972886,entp
"Everywhere, Everything (with Gracie Abrams)","Noah Kahan, Gracie Abrams",0.014882527269831103,entp
"Apart, so",Anna hisbbuR,0.014612662175776928,entp
Winter's Glow,KARDI,0.014280701754385967,entp
Flow,D-LITE,0.013966401081917098,entp
Good to Know,Sadie Jean,0.013938224953063664,entp
Buried,Heo Hoy Kyung,0.013935828118988317,entp
Daymoon [CLEF X DKZ],DKZ,0.013902151764013432,entp
All Up to You,Yoo Jongkwon,0.013730477444525432,entp
Together (2023),"Ko Yujin (Flower), MIGYO",0.013676476136578006,entp
In Your Eyes,LEE RAON,0.013476190476190478,entp
100 Reasons,Vincent Blue,0.013310781342840167,entp
After All This Time,Kim Dong Ryul,0.012891678026327149,entp
Saying that I miss you in front of you,Bakjiji,0.01281063127950779,entp
I'm afraid love will come again,BO RA (Cherry Bullet),0.01265470620814898,entp
Beautiful Day,GEMINI,0.012459121125787792,entp
Open Your Eyes,Park Eunbin,0.012222996042294288,entp
Wave of Dream,Baek Ji Young,0.012021708625683676,entp
Volume up,Hong Kyung-min,0.012014222406312907,entp
"Last day, first light",heyden,0.011961733479732376,entp
그곳으로,Lee Hyuk,0.011893101887219534,entp
Letter,ALEPH,0.011782882882882883,entp
Po.Ong (feat. Kim Min Seok of MeloMance),"Sunwoojunga, Kim Min Seok of MeloMance",0.011604011544011545,entp
I will love you only until this winter,DOKO,0.011425388479318682,entp
With You,WINTER,0.01099419021502324,entp
A Doll’s Wish,WAX,0.010808513995518559,entp
Goodbye,O.WHEN,0.01044727527279957,entp
Silent Night,Zara Larsson,0.010419753086419754,entp
"Take Me Home, Country Roads",Lana Del Rey,0.010386864305474914,entp
You're Different (Our Secret Diary X Kwon Jin Ah),Kwon Jin Ah,0.009341223040891038,entp
"I Love You, Please Don't Hate Me",Sam Fischer,0.009334074455004688,entp
Name Of Love,RECORDBELL,0.009235854700854702,entp
A Song For You,JOONIL JUNG,0.009159897067341497,entp
DIE 4 YOU,DEAN,0.009005029525745637,entp
Love Forever - English Version,"Suara Kayu, Arash Buana",0.008860884709160572,entp
Over (feat. Minna Seo),"Woshi, Minna Seo",0.008555012077294685,entp
Ordinary Loneliness,MOVNING,0.008449053813569942,entp
Carol,Jo SoJeong,0.007529779955057304,entp
Over the window (feat. Paul Kim),"PARK WON, Paul Kim",0.007460568326947636,entp
Fly Away,Park Eunbin,0.00734608585858586,entp
All Out Of Fight,P!nk,0.006522053024684604,entp
Eternity,deulrejang,0.004933333333333334,entp
You’re Losing Me (From The Vault),Taylor Swift,0.0046931216931216935,entp
거짓말인데,Sondia,0.004593775266891882,entp
이제서야,Lim Dohyuk,0.002678491094293468,entp
The Little Drummer Boy,"Villagers, Lisa Hannigan",0.002266666666666667,entp
Crazy Form,ATEEZ,0.5493679266220685,esfj
WATCH IT,THE BOYZ,0.5139419035969086,esfj
Marine Turtle - Korean Version,NCT U,0.4461132824414912,esfj
Only One,BANG YEDAM,0.33708478584916934,esfj
BATTER UP,BABYMONSTER,0.13335529350304756,esfj
Episode,Lee Mujin,0.1294087211336376,esfj
You Make Me Feel,J.M3,0.12370107146688143,esfj
Sleepwalk,natori,0.11935156664913733,esfj
THE WAY YOU MOVE,GAC (Gamaliél Audrey Cantika),0.11912773510764738,esfj
PINK CHRISTMAS,Apink,0.11213007327009268,esfj
NIGHT DANCER - Yaffle Holiday Remix - Spotify Singles,"imase, Yaffle",0.11134086906909427,esfj
BEEP BEEP,Jessica,0.1101562452274459,esfj
Changeless,"entoy, JustEddy, ilipp",0.1072105780986586,esfj
Dream,Kim Bum Soo,0.10118648718004368,esfj
Must Have Love,ATBO,0.10114646720079631,esfj
I (Feat. DAWN),Park Bom,0.1010786607218479,esfj
Truth or Dare,Tyla,0.09939883116198907,esfj
V (Peace) (feat. AKMU),"Zion.T, AKMU",0.09442819537199044,esfj
What are we (Feat. PARK JIWON of fromis_9),"BAEKHO, PARK JI WON (fromis_9)",0.09231703609854937,esfj
In Your Eyes,LEE RAON,0.091765620827078,esfj
Perfect Night (Holiday Remix),LE SSERAFIM,0.09018649009510356,esfj
42,"Diplo, Maren Morris",0.08902100139918664,esfj
Evidence (Feat. JUSTHIS),"kitsyojii, JUSTHIS",0.08874909080692714,esfj
Sound of your heart,Seori,0.0886050729168785,esfj
My Love Song,YeonJeong,0.08855061431351668,esfj
깜빡이 좀 켜고 들어와,"Kim Yang, 미쓰정",0.08791544551235997,esfj
Can We Go Back To The Good Old Days,KWON EUNBI,0.08775936201422702,esfj
Boogie Man,LUCY,0.0856911974471147,esfj
WDYM? (Feat. NavyQuokka),"maji, 네이비쿼카(NavyQuokka)",0.08479681622295529,esfj
Fire,"Giryeon, Sleepy",0.08397029727864276,esfj
Hot and Cold (Feat. NO:EL),"Ourealgoat, NO:EL",0.08281585000632366,esfj
Lowkey,BM,0.08173563481778277,esfj
Wedding Dress (ft. JUSTHIS),"hyeminsong, JUSTHIS",0.08151824565032059,esfj
Really,Gwangil Jo,0.08146900576952212,esfj
bury. (Feat. SOLE),"punchnello, SOLE",0.08099733675910145,esfj
REASONS,Loopy,0.08092086257428213,esfj
Whatever Comes My Way,Felly,0.07867239757129646,esfj
OOTD,Dreamcatcher,0.07857978149907503,esfj
Anywhere,GIFT,0.07652663622915554,esfj
Lucky Rocky,ROCKY,0.07648346551581753,esfj
Outside (feat. Blaqbonez),"Fireboy DML, Blaqbonez",0.07482248013250799,esfj
Finland (Feat. Sim JaeHyun),"OurR, Sim Jae Hyeon",0.07473877913249881,esfj
Dilly Dally,CRAVITY,0.07473825005528971,esfj
Happy Prince,"Elephant Gym, YILE LIN",0.07400018389702727,esfj
"Goodnight Goodnight (ft. Nochang, Nucksal, Khundi Panda)","hyeminsong, 그냥노창, 넉살, Khundi Panda",0.07397574685812722,esfj
I YA E YA (MBTI),Seen Hyun Hee,0.07359355030672235,esfj
LIT,STAYC,0.07340213511353988,esfj
Wait,DINO,0.07337720369773237,esfj
25℃,WOO JIN YOUNG,0.07297848875034033,esfj
Unwind,Shi Shi,0.07275458782233277,esfj
"WINTERLUDE (feat. FYVE, suji)","Austn, FYVE, Suji",0.07199011983584828,esfj
Biscuit,CHANMINA,0.0714574621246593,esfj
Crush!,xooos,0.0710861384109148,esfj
GAME (Feat. Verbal Jint),"NARSHA, Verbal Jint",0.07090403770145674,esfj
RollerCoaster,SAAY,0.07086114150785795,esfj
Short Hair,DOKYEOM,0.07045263453185598,esfj
Standing Next to You (Usher Remix),"Jung Kook, USHER",0.07035086355648774,esfj
It's never been okay,The Daisy,0.07030058699802227,esfj
전화하지 마 Don't call me,Jettoyz,0.0697372191702779,esfj
Together (2023),"Ko Yujin (Flower), MIGYO",0.06968416214760273,esfj
not good enough,Rangga Jones,0.06930624983651602,esfj
Baby Baby,Nam Woo-hyun,0.06927333205321647,esfj
):阿修羅:(,King Gnu,0.06883569404431836,esfj
Falling in love,"WOO JIN YOUNG, Kim hyun soo",0.06848480232483847,esfj
Tied,COOING,0.06820762394134253,esfj
Imagining (feat. Amaarae),"Rina Sawayama, Amaarae",0.06763888197172525,esfj
ODD-VENTURE,MCND,0.06723627553281021,esfj
dreams,ADORA,0.0671857518692608,esfj
Don't Say (feat. Kid Milli),"Moon Sujin, Kid Milli",0.06705149109975239,esfj
Winter Song,Sunnie,0.06633278641826885,esfj
SNOWFLAKES (feat. HEENA),"YLN Foreign, HEENA",0.06628008396850346,esfj
A Cup of Latte (Feat. LEE JUNHYUK of MIRAE),"HYOJUNG, YUBIN (OH MY GIRL), LEE JUNHYUK",0.06568587810881929,esfj
Winter Again,NUITNUIT,0.06548067470964489,esfj
A Beautiful Farewell,CHUU,0.06524625562291103,esfj
Get A Guitar - Chromeo Remix,"RIIZE, Chromeo",0.06493493752863103,esfj
Already Over (Part 2),Mike Shinoda,0.06488576260974774,esfj
MAGIC,Park kang hyun,0.06484242948984183,esfj
Know u (feat. POYD),"Danny, Laymin, DonEmoji, POYD",0.06460212367889859,esfj
Smile!,Juju B. Goode,0.06458550992525351,esfj
Body 2 Body (feat. PENOMECO),"Babylon, PENOMECO",0.06412261756550484,esfj
Spirit,The Killers,0.06406354981746334,esfj
Winter Love Song,Izykite,0.0636850714115271,esfj
Talk Money (Prod. Wiz World),"Swings, Nochang",0.06353154561907587,esfj
Ring Ding Ding,IGWI,0.06319451934319106,esfj
Seoul Tango,"PATEKO, Jayci yucca, Kid Wine",0.06263860389698828,esfj
Nothing But You (Korean Ver.),LEE JUNHO,0.06261297473524086,esfj
Nothing But You (Korean Ver.),Lee Junho,0.06261297473524086,esfj
Chains (feat. Daya),"Devault, Daya",0.06239251384810508,esfj
july,Lyn Lapid,0.062373955920154676,esfj
Feels,"Nissy, Saweetie",0.06199442013412752,esfj
I will love you,amin,0.06164897497889362,esfj
"Good Morning, Good Night",YOON SEO BIN,0.06158922517187841,esfj
I'm glad it's winter,Bubble Sisters,0.06120430004749868,esfj
Beautiful Winter,Hwang Chi Yeul,0.06115220857447755,esfj
PUPPET,Guckkasten,0.06079873343956678,esfj
Just Another Day,Punch,0.060647693666645096,esfj
HELLO!,신의진,0.06057328870331071,esfj
What's My Name,MAVE:,0.060075874579519406,esfj
What Is Love (feat. J.O.Y & Ashley Alisha),"Dept, Ashley Alisha, J.O.Y",0.060045340215858944,esfj
Po.Ong (feat. Kim Min Seok of MeloMance),"Sunwoojunga, Kim Min Seok of MeloMance",0.05953286935286937,esfj
"You, You, You",2BiC,0.059489002288612855,esfj
헤브어굿데이!,JUTO,0.05914812017312017,esfj
RE8EL,KANGDANIEL,0.05906300175132815,esfj
Papa Noel,TRI.BE,0.05906074690150033,esfj
100th,Minsu,0.058377193589417696,esfj
Shooting Star,24K+,0.05822638891240521,esfj
구름 Cloud,Budung,0.058205177877255196,esfj
"Apart, so",Anna hisbbuR,0.05813698330104509,esfj
MERRY GO ROUND,Clinton Kane,0.05811659372161242,esfj
if you only knew,Alexander Stewart,0.0571432454535717,esfj
Indulgence,Jinan Laetitia,0.05703043486060107,esfj
I'm okay,Colde,0.05665700947474509,esfj
ALARM,ID:Earth,0.05663368056233471,esfj
POPULATION: TWO,Airliftz,0.05651417302011378,esfj
Without Me,BIG MAMA,0.05649472496071215,esfj
Into The Groove,Khắc Hưng,0.05641157669125849,esfj
Everyday,Kim Addict,0.055930733399154456,esfj
Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade, Jack Harlow, Dave",0.05572986818249975,esfj
Airplane Tickets,"Pharrell Williams, Swae Lee, Rauw Alejandro",0.05550588039212494,esfj
Ready for the World,VCHA,0.05493093944154661,esfj
Losing You - Spotify Singles,"Gabry Ponte, bshp, Joe Cleere",0.054843170957736234,esfj
She's Going,SingAgain3 Singer No.49,0.054009661410404065,esfj
보통의 고백 Ordinary Love Letter,Krr,0.053803309822120914,esfj
Only,Choi Yuree,0.05344538810766973,esfj
Someday,"Bong Gu(GilGuBongGu), Sin Ye Young",0.053092466139964725,esfj
"Everywhere, Everything (with Gracie Abrams)","Noah Kahan, Gracie Abrams",0.05276468780252601,esfj
2MANYTIMES,"SIRUP, CODY JON, Taka Perry",0.05262973341030839,esfj
Water Underground,Real Estate,0.052477567078654044,esfj
Mirror (Feat. Jeebanoff),"Summer Soul, jeebanoff",0.052465135097766055,esfj
Bitter Smile,OVAN,0.052299955346478154,esfj
Just because it’s yours,Mingginyu,0.05224308466085444,esfj
I have to leave so suddenly,Yoo Jiwoo,0.05198256297816658,esfj
미쳐버리겠다 (MAD),BE'O,0.051917178297432476,esfj
Amnesia,VIXX,0.05176776009918804,esfj
Your Love (feat. Sik-K),"Moon Sujin, Sik-K",0.051651981148874856,esfj
"Whenever, Wherever",Roy Kim,0.05154868970279007,esfj
Grassland,JFLAMINGO,0.05152733261165434,esfj
Dilemma,Green Day,0.05116513244512735,esfj
"Whether it snows white or not, it's a special winter",THE ADE,0.051054907846637874,esfj
Sun Flower(2023),LAS,0.051048705088970046,esfj
18,Jillian Rossi,0.050660429988204116,esfj
Ex-TRA,SAAY,0.05058426898426899,esfj
Decalcomanie (Veiled Musician X Solar (MAMAMOO) with Jangwi-dong),Solar,0.05051347055426122,esfj
All I Want Is You (Kor Ver.),drewboi,0.050063480027645754,esfj
Ticket To You,UNIVERSE TICKET,0.04970591827474895,esfj
이제서야,Lim Dohyuk,0.049518470953598834,esfj
Hedgehog,MC Sniper,0.04938718991654197,esfj
Snowball,BOL4,0.049345697576072906,esfj
Soñar (Breaker),NMIXX,0.04902746304263332,esfj
Christmas Dance,ROCKY,0.0489683989770031,esfj
Lover/Friend,"KAYTRANADA, Rochelle Jordan",0.04890762084461325,esfj
On your way,Libelante,0.04884815870147604,esfj
Draw,TAEMIN,0.04874550190910064,esfj
Get Some Rest,IT’S,0.04847614915184574,esfj
my december,yangpa,0.04797824145143102,esfj
my december,Yangpa,0.04797824145143102,esfj
You're like saponin,YUDABINBAND,0.0474428552346874,esfj
I'm Sorry (ft. Lous and The Yakuza),"Arlo Parks, Lous and The Yakuza",0.047385631982886436,esfj
I Fall In Love,DK,0.04735283739200597,esfj
Don't blame yourself,이용신,0.04724582318580567,esfj
Double of Nothing,Norazo,0.04714911930563061,esfj
Always In My Heart,"Hyun.O, SoYeon",0.046720332079738414,esfj
Paradise,Party Favor,0.04659092287183535,esfj
Dreamy Ocean,SUNYOUL,0.046555127643135186,esfj
Not An Angel,Tems,0.04654187294634553,esfj
Buried,Heo Hoy Kyung,0.04619431601197702,esfj
Alien,Greg,0.045913780343404736,esfj
"후회해 (feat. Wonstein, Snacky Chan)","Wavycake, Wonstein, Snacky Chan",0.04590629714481727,esfj
I Sent My Therapist To Therapy,Alec Benjamin,0.04568242043707353,esfj
NUM,WOO,0.04567062988463434,esfj
Into Your Room (with MUNA),"Holly Humberstone, MUNA",0.04566089741265552,esfj
Baggy Jeans - KIM MINCHEOL & HAYATE Remix,"NCT U, KIM MINCHEOL & HAYATE",0.04554262921695147,esfj
사랑을 사랑하고 싶어 Love was my song,parkjiyoon,0.045500513481587214,esfj
Wedding Day - Solo Version,Choyoung,0.04509511490171593,esfj
Release Me,"Mark Knight, Armand Van Helden",0.0448051634716213,esfj
Cyber Ritual,Jasmine Sokko,0.044558826242040814,esfj
Cinema,Galdive,0.044476767676767684,esfj
Love Distance,"Ardhito Pramono, KYNYA",0.044471254821800414,esfj
크리스마스에 고백,"Lee Woo, KIM HANKYUL, KIM DO HEE, 박제업, Choi Nakta",0.04424017467896858,esfj
Discord (TAK Remix),QWER,0.0442181726779425,esfj
Mistaken,"Libianca, Oxlade, Chlöe",0.043937677944592836,esfj
This night,Bas Bao,0.04353857438215816,esfj
5PACE (feat. VINXEN),"Yescoba, VINXEN",0.043124236487386385,esfj
Ex-Mas,"JEON SOMI, BIG Naughty",0.0429021254950406,esfj
슬픈 사랑은 그리움으로 삼키다,J-Cera,0.04274904557725591,esfj
Ordinary Loneliness,MOVNING,0.04272681201851354,esfj
her,Junggigo,0.04246885995849885,esfj
the soul savior ~ I don't need a superman,Billlie,0.042282643236922414,esfj
Crown,DWLLRS,0.042248058840823534,esfj
Winter's Glow,KARDI,0.042235065759544534,esfj
Looking for you,KyoungSeo,0.041808381623896954,esfj
AF!!,P. Cassady,0.0416294345788815,esfj
Playground,LUN8wave,0.0409375084886978,esfj
Hoopee (Feat. Loco) (Prod. GRAY),"Jambino, Loco",0.040893503410170076,esfj
How are you making it look so easy? (Oshie-T),rEDOLENT,0.040826791766396094,esfj
Stay With Me (Feat. Skinny Brown),"ASH ISLAND, Skinny Brown",0.04067397391129365,esfj
My Whole World Is You,YUJU,0.04055732981042738,esfj
Twinkle Little Star,SHIN JIMIN,0.04045253980813227,esfj
Good Bye,SORAN,0.04028148881181255,esfj
Ending,KIM A REUM,0.040062950093389796,esfj
Even if we disappear,DAWN 던,0.03986270362026726,esfj
HBD,HWI YOUNG,0.03977468189148131,esfj
Deserve,HOYA,0.039710752572630056,esfj
You're waiting again,Yeoeun,0.03962758968000747,esfj
White Glove,Dove Cameron,0.039342588881133775,esfj
Like A Movie,Piano Man,0.039146289603910964,esfj
HOW,kenessi,0.039075518331690054,esfj
Backwards,"Goth Babe, WATTS",0.03900556077837262,esfj
Eternity,deulrejang,0.0382347528383334,esfj
Never say,CANDO,0.03815524733628721,esfj
MY HOUSE,Beyoncé,0.0381154320069627,esfj
A WINTER BLANKET,87dance,0.038076336568713655,esfj
Open Your Eyes,Park Eunbin,0.03779925872325703,esfj
3D (Justin Timberlake Remix),"Jung Kook, Justin Timberlake",0.03768198735353538,esfj
Found you,Yel,0.037569957540010225,esfj
By your side,Na Go Eun,0.03732528404762428,esfj
How Have You Been?,lewloh,0.037297078602640185,esfj
more cry,Dearming,0.037245423754736266,esfj
출근하지 뭐,HoneyChurros,0.03697637693916764,esfj
I’m So Happy For You,MRT,0.03689680481592496,esfj
Birthday,CLAUDIA,0.036778590198914454,esfj
the scars,Bily Acoustie,0.036713301844210955,esfj
"당겨요, 바로 지금 Draw The Bow Right Now",cacophony,0.036660249002134965,esfj
Until The End,Park Eunbin,0.03659055524290504,esfj
Countdown to Three like a Habit (with KCM),Lee KyuRa,0.03648701577995252,esfj
leavemealone,"Fred again.., Baby Keem",0.03642701605377848,esfj
Tears on the Dance Floor,Icona Pop,0.03637380605858186,esfj
I will love you only until this winter,DOKO,0.036053484217667325,esfj
Everything of Us,XIA,0.03602660163964026,esfj
Say You Love Me,Sam Kim,0.03596611137026577,esfj
Lie (Feat. youra),"Project MU:FIRM, youra",0.03593390254608232,esfj
All Up to You,Yoo Jongkwon,0.035824386760320265,esfj
Intro session : Humanoid operational,cotoba,0.035719291057883094,esfj
Dance Alone,Preston Pablo,0.0356630664826317,esfj
A Song For You,JOONIL JUNG,0.03566297428714073,esfj
100 Reasons,Vincent Blue,0.03564758108997147,esfj
Merry PLLIstmas,PLAVE,0.035621631562226794,esfj
FIRST SNOW,XODIAC,0.03560846081550068,esfj
"Take Me Home, Country Roads",Lana Del Rey,0.03550754606764837,esfj
사랑 같은 걸 해요,Hwanho,0.035500799255685056,esfj
Pain Killer (Feat. Yescoba),"NO:EL, Yescoba",0.03531744746587452,esfj
Good to Know,Sadie Jean,0.03506424713025093,esfj
Like A Dream,Ha Yea Song,0.034779291469072895,esfj
Come Back To Me,Grizzly,0.0346808064212916,esfj
The Sand Castle,Kim Hye Rim,0.03466393528964147,esfj
It’s Beginning To Look A Lot Like Christmas,J Rabbit,0.03459194256853911,esfj
My First Snow,MAKTUB,0.034591011547084924,esfj
Alley (with SUNG SI KYUNG),"LeeHi, Sung Si Kyung",0.034524622351105504,esfj
Christmas Love,A.C.E,0.03450027337070681,esfj
Bubblegum Dog,MGMT,0.034389657827592825,esfj
The Secret Between Us,MeloMance,0.034388364133551494,esfj
Joka (Feat. Mommy Son),"Mad Clown, Mommy Son",0.0343696935794975,esfj
girl in new york,Nessa Barrett,0.03386214903464474,esfj
Once Again,박다혜,0.03371111176333741,esfj
try not to cry,10cm,0.03330378012449432,esfj
Saying that I miss you in front of you,Bakjiji,0.03306872563491596,esfj
